,yn,score
0,1,4.596490780938472
1,1,4.971709690376881
2,1,1.1500263223159102
3,1,2.0589077143287
4,1,4.982468711068123
5,1,1.0238019001561898
6,1,4.219234554512571
7,1,4.953339809309672
8,1,4.93098608338689
9,1,4.917287143269994
10,1,0.7591309733294527
11,1,4.903731304954732
12,1,4.15077273377258
13,1,4.876228219683427
14,1,4.548336794637927
15,1,0.9252609231777775
16,1,4.708230840890281
17,1,4.994147225256013
18,1,4.038847663939585
19,1,3.5772459688771954
20,1,4.5783929650645
21,1,4.029636137204786
22,1,4.4010766448411935
23,1,4.117357556518343
24,1,2.388887478414113
25,1,4.9922780053180995
26,0,0.0032166139542838487
27,1,4.920229735735759
28,1,2.7039062446133517
29,1,4.921914885914133
30,1,4.994224590791191
31,1,4.121790612734266
32,1,4.7946095934631
33,1,2.6377844208389973
34,1,4.988916827101457
35,1,4.986499566300898
36,1,4.557191329009865
37,1,4.800468601528003
38,1,4.934716635442997
39,0,0.3253467784904366
40,1,2.9172058169263955
41,1,4.9995953100065496
42,1,4.403418829868488
43,1,4.616536301299197
44,1,4.991138361204733
45,1,4.834619923504829
46,1,4.093709832681194
47,1,4.783292479282738
48,1,4.88982632536377
49,1,1.8865858170720662
50,1,4.753058224996346
51,1,0.5532183660420908
52,1,4.967521370538459
53,1,4.909393400641987
54,1,4.855548070191718
55,1,4.904626423171496
56,1,4.6376217932563675
57,1,4.908135248348389
58,1,4.728306886742295
59,1,4.657992037968638
60,1,4.513532006485947
61,0,0.1823213517240012
62,1,1.2396150330553426
63,0,0.2666294367932848
64,1,4.460967988005255
65,0,0.22862259027673223
66,1,1.040290518048702
67,1,4.936927518127972
68,0,0.02340526475231286
69,1,0.7019276012043398
70,1,4.969426200314024
71,1,4.936182696483213
72,1,0.8590075404934615
73,1,4.2658332666466094
74,1,4.821345885212403
75,1,2.557547913793171
76,1,4.716256504446893
77,1,4.9909053172176305
78,1,0.6245034741482818
79,1,1.077670395264415
80,1,1.0551551015503209
81,1,4.8656703105015575
82,0,0.27443444896636826
83,1,0.884622408178864
84,1,0.5334164900504557
85,1,4.698239634476652
86,1,4.988593101429058
87,1,0.9743864179006289
88,1,4.977827912436849
89,1,4.950290465963451
90,0,0.06594733193555163
91,1,4.970680067071131
92,1,4.857304772356943
93,1,4.984298459010589
94,1,0.8156016256311381
95,1,0.7192632515746716
96,1,4.925824622368597
97,1,4.990443253850766
98,1,0.892344692401674
99,1,1.2608812823897406
100,1,4.996669628598698
101,1,4.9028472755608
102,0,0.16988611776188464
103,1,4.9925444547168825
104,1,4.637623987165788
105,1,4.911957549331594
106,1,4.8956822978569265
107,0,0.7044153671180292
108,1,3.5354780240704677
109,0,1.0669559692007775
110,1,0.6472744048007986
111,0,0.07013580002222095
112,0,0.026155505844196052
113,0,0.011855191451101647
114,1,3.562608279176217
115,1,0.5649064520377192
116,1,4.988319279049035
117,1,4.771464358367152
118,0,0.4982607703689366
119,1,2.6517249955915014
120,1,4.82257621207774
121,1,4.888435140982144
122,1,4.932474143379634
123,1,3.185358120052893
124,1,4.92348913975974
125,1,4.980456668998562
126,1,4.363722583496549
127,1,4.353693191590594
128,0,0.07499728127404856
129,1,2.8890255880707687
130,1,4.973551473058966
131,1,3.283300278115632
132,1,4.824774754714272
133,1,4.918816154749647
134,1,4.237177756421049
135,1,4.74891245652013
136,1,4.825635244580536
137,1,3.271347315537308
138,1,0.7068254527840816
139,1,4.596848801345379
140,1,3.158403017717569
141,1,4.769887045766714
142,1,4.679646492031017
143,1,4.906662118981582
144,1,1.2188296321963972
145,0,1.7882768161731797
146,0,0.31166121452724077
147,1,4.942350531778237
148,1,3.170557555987507
149,1,4.561363484404407
150,0,0.2996864366240158
151,1,4.4305838059511355
152,1,0.9497090082178251
153,1,4.982796446476254
154,1,4.221832563507119
155,1,4.930883873481628
156,1,3.667065613151747
157,0,0.004131494341125098
158,1,4.70004031638351
159,1,3.114580110270718
160,1,4.912778855686764
161,1,4.943427752273949
162,1,4.726691003086819
163,1,3.745086613844708
164,1,4.485650817813245
165,1,4.931378669410155
166,1,3.886361475957229
167,0,0.49997201716108364
168,1,1.4028162591284428
169,0,0.05441894686585376
170,1,1.038537121129057
171,0,0.004275768807715085
172,0,0.9681382931803507
173,1,4.41352935581331
174,1,4.993682450859991
175,1,3.669205205916961
176,1,1.0437735059153368
177,0,1.0047182129997048
178,1,4.604075162960328
179,1,3.986484951678237
180,0,0.09898365149187291
181,1,1.0707655777785574
182,1,4.990206014206042
183,1,4.5060666040900035
184,1,4.2633385373434
185,1,4.914837618298336
186,1,4.744004874382711
187,1,4.9047228728604475
188,1,1.4838625123920022
189,1,4.950027150561554
190,1,4.837828845665195
191,1,2.2456488262431855
192,1,4.921690522879889
193,1,4.969375494172729
194,1,4.9861642555365835
195,1,1.1186602911292305
196,1,4.94350456618444
197,1,4.684132105932549
198,1,4.707842266017435
199,1,4.9054600322493025
200,0,0.46875751921941566
201,0,0.02602072512159266
202,1,4.949009885342471
203,1,3.957173460367574
204,1,4.961520831698733
205,1,4.039268362314392
206,1,4.787958164443205
207,1,4.476487259565356
208,1,3.8963945684394403
209,1,4.942603036378594
210,1,4.69397286381527
211,1,0.7304309890135301
212,1,4.876758790493977
213,1,3.1053285250707807
214,0,0.1102062000591477
215,0,0.4569963361941135
