,yn,score
0,0,0.2719682716467559
1,0,0.4292352804110652
2,0,0.014893328708486885
3,1,4.974767109741703
4,1,4.985761420789555
5,0,0.0007870443923967827
6,0,0.12890784532339206
7,0,0.14265861456243767
8,1,2.2516757144127637
9,1,0.8205750453706926
10,1,4.999133870581719
11,1,4.940175802026133
12,0,1.8405388616639813
13,1,4.998414057121287
14,0,0.02900900327719447
15,1,4.85131129033419
16,1,4.731527230842892
17,0,0.01172697210417373
18,1,4.994020789653378
19,1,4.993928420024906
20,1,4.962419846758976
21,0,1.5950587228575654
22,1,4.904623362481405
23,1,4.59848555877452
24,0,0.0033736597234694616
25,0,0.04189575971296511
26,1,4.9829843260359805
27,1,0.8160438807034351
28,1,4.998358874889873
29,1,4.981770584365031
30,0,0.609368253285814
31,0,0.45419926621294676
32,1,0.5794088308619061
33,1,4.974430796444495
34,0,0.6210789095470428
35,1,4.944516350278799
36,0,0.15743789385256057
37,1,2.3920333365965023
38,0,0.02053811814149172
39,1,4.994957495886946
40,0,0.13911197279532198
41,1,4.7710901443562275
42,1,4.953859029112288
43,0,0.09480937016263277
44,1,3.8424586649888703
45,1,4.996071271987443
46,1,4.834269835101597
47,1,4.956507148931316
48,1,4.732464998083036
49,0,0.7346773405927935
50,0,0.10053502019051934
51,1,4.568177327541779
52,1,4.9759957455093815
53,1,1.5633782370505884
54,1,4.993345819876431
55,1,4.648373576578046
56,1,4.935426405182414
57,1,2.9179876644058775
58,1,4.963385564440032
59,1,4.9852019362996565
60,1,3.5689125848854735
61,1,1.0461079206323274
62,0,0.9235947274706732
63,1,4.791401250080787
64,1,4.947014504418212
65,0,0.001870461374810494
66,0,1.8285242733823712
67,1,4.980592256890839
68,1,4.991745743424128
69,1,4.997873012502094
70,1,4.982436273609296
71,1,4.682663405717637
72,0,0.7398365510541389
73,1,4.827161724266375
74,1,4.8211236975189244
75,0,0.05890364504170628
76,1,4.980943937009648
77,1,1.6731936095452518
78,1,4.990207776035236
79,1,4.953149312035101
80,1,4.784418251856052
81,0,1.0357525908210228
82,1,4.410254244310558
83,0,0.9823097965089735
84,0,1.1035441466338203
85,0,2.3547998231524234
86,1,2.1105439856454504
87,0,0.7193979767104636
88,1,4.29129201993287
89,1,0.8460011419065674
90,1,4.42452646636989
91,1,4.6762716970346885
92,0,0.06019420500062605
93,1,4.9970156904540115
94,1,4.9648170248227945
95,1,0.853239517268384
96,1,4.72995345847965
97,1,4.99055718267471
98,1,4.966353264570317
99,1,1.3249845457290759
100,1,4.663751847124095
101,1,4.995373225453433
102,0,0.5307054241700324
103,0,0.012237977731247938
104,0,1.2264472833044902
105,0,0.022074854333405985
106,1,1.181280590331639
107,1,1.5017463445863481
108,0,0.0057043615949100195
109,0,0.009656893871049078
110,0,1.8898317668405835
111,1,4.9959479823995805
112,1,4.280156320742869
113,0,0.1897394628865457
114,1,4.977903426468189
115,1,4.761097351493669
116,0,0.007294547646055868
117,1,4.922683797283294
118,0,0.009238185605614
119,1,4.97934778245808
120,1,4.9493545073322345
121,1,3.3365966828057516
122,1,4.355231576376829
123,1,4.217843509552565
124,1,4.999854573962025
125,1,4.995245060852394
126,1,4.985509370013337
127,0,0.0038850316016903327
128,1,0.8089130100568421
129,1,4.991874118360785
130,1,4.9256780519171794
131,1,0.6590271181332159
132,1,4.990922278116018
133,0,0.10097561585989183
