,yn,score
0,1,4.980608364906167
1,1,3.6856180267665355
2,1,4.907519325229759
3,1,4.685477949760979
4,1,3.0634768532239542
5,1,4.992261905267282
6,1,4.908015470744626
7,1,4.991925175268891
8,1,1.013486233098886
9,1,4.8907461024213115
10,1,2.288233015830437
11,1,4.796215123567439
12,1,4.984702253438866
13,1,1.2802047020577052
14,1,1.0516422135136139
15,1,3.1962173220166377
16,1,4.965724575878323
17,1,4.965549286246108
18,1,0.9913108135201545
19,1,4.9821999575686435
20,1,4.666861882464207
21,1,4.856098547285011
22,1,4.958381643826405
23,1,4.976777734212711
24,1,4.958814246441192
25,1,1.946180753013126
26,1,2.0065938314108425
27,1,4.970345444682168
28,1,4.962437283393029
29,1,4.994340947452204
30,1,4.98979567691266
31,1,4.967194431852523
32,1,4.874268203034129
33,1,4.213463971877548
34,1,4.980153189937843
35,1,1.0001282420595723
36,1,4.953370358120634
37,1,4.805009419787281
38,1,4.9560876712021775
39,1,1.0594855860869803
40,1,4.926581505613474
41,1,4.981339931707754
42,1,4.910691893842507
43,1,1.0031009677107925
44,1,1.1626210266514556
45,1,4.977222204495652
46,1,4.9905877962787155
47,1,4.8592226127626095
48,1,0.9817866326638144
49,1,4.969928157469408
50,1,4.971521054635533
51,1,4.979634066464118
52,1,3.2445229288098796
53,1,1.4509872407749107
54,1,0.935315895442794
55,1,4.936084732430334
56,1,4.766116428771602
57,1,4.9868732604673145
58,1,4.968451566672341
59,1,4.941109526619087
60,1,4.986118822650855
61,1,2.4999791774389006
62,1,4.989588581910085
63,1,4.870947455833776
64,1,1.0478742980232607
65,1,4.986626301477043
66,1,2.6141512467268564
67,1,1.0898141140026956
68,1,1.9175585144193716
69,1,4.953420076698119
70,1,1.0328863919959002
71,1,4.980067062789664
72,1,4.508129728871455
73,1,1.006640211961625
74,1,4.53853672958813
75,1,3.6055172807607634
76,1,2.7502277106537663
77,1,4.8525131076097985
78,0,0.46842661989037143
79,1,4.993394611763926
80,1,4.991655360158744
81,1,2.5764618383158457
82,1,4.861297299618475
83,1,4.988608437980845
84,1,3.4073155648226883
85,1,4.430769735905551
86,1,4.096379562861032
87,1,2.8941561545101098
88,1,1.2107414787325352
89,1,1.040882798808528
90,1,3.634010874332594
91,1,4.839546611828967
92,0,1.3343364691349915
93,1,4.800681509847303
94,1,4.975704100489077
95,1,4.989064807552314
96,1,1.004094860189043
97,1,4.9876780767617825
98,1,4.784664566460135
99,1,4.947003384061192
100,1,4.967775248535616
101,1,2.139991780211673
102,1,4.940358447265821
103,1,1.0027595264167044
104,1,4.988508669084515
105,1,2.615352541939731
106,1,1.0030371441621266
107,1,4.995190533269772
108,1,4.9924389656000105
109,1,4.786249087188299
110,1,2.994298814384241
111,1,3.2743589950940923
112,1,1.0568501688150749
113,1,2.7746789723447
114,1,4.206392352994186
115,1,0.9535348344308794
116,1,4.97933398341385
117,1,2.3280802398184703
118,1,4.921814849597159
119,1,3.4436189969176976
120,1,4.941192315398764
121,1,4.903417570371136
122,1,4.877389606418985
123,1,4.743061273707723
124,1,4.8461441225579485
125,1,4.342882856130298
126,1,4.982054062368727
127,1,4.963532524888805
128,1,4.7993431660126635
129,1,4.936875227321006
130,1,4.962997029437893
131,1,4.95584869928366
132,1,1.0020586204022397
133,1,4.8735527872663225
134,1,4.935915558579846
135,1,4.954828157672866
136,1,4.977761480704988
137,1,4.69949171956641
138,1,4.993867624487293
139,1,0.895416428097503
140,1,1.0017483129286728
141,1,4.8964358960845695
142,1,1.8342595655446625
143,1,0.9900506244906156
144,1,3.4889518934592223
145,1,4.948185622371077
146,1,4.995081972359796
147,1,4.962379930832917
148,1,4.9848812933054765
149,1,4.837714479759435
150,1,4.99257349946517
151,1,4.986119005374175
152,1,2.873801518865349
153,1,4.618277019822493
154,1,1.0030370400632582
155,1,4.991053054269159
156,1,0.9929914664533427
157,1,1.8458157394757453
158,1,1.2682416933843466
159,1,4.989619956274365
160,1,1.0520926226015033
161,1,4.9840631711042205
162,1,4.9300659944797545
163,1,4.9157904135732196
164,1,3.570887336272211
165,1,4.919252770015014
166,1,1.0568905383632257
167,1,3.7107140986029807
168,1,1.0219185215525717
169,1,3.743458453308357
170,1,4.972597297452933
171,1,4.951718687213625
172,1,4.948927681271764
173,1,2.340909120885734
174,1,4.99324514040855
175,1,3.246238627877153
176,1,3.2772833426886865
177,1,1.1726376911222094
178,1,0.8529918979585738
179,1,4.924549003739949
180,1,4.805692658012913
181,1,4.718130612667318
182,1,4.964647632868605
183,1,3.4530168932641816
184,1,4.9381765948653715
185,1,1.3993640437139565
186,1,4.681311192260512
187,1,4.963893793178815
188,1,4.961950436126848
189,1,4.973471539939347
190,1,2.394966027427426
191,1,1.5221377264216025
192,1,4.96694127419052
193,1,4.986569531152294
194,1,4.987990106052894
195,1,4.989581437809022
196,1,4.681635479364464
197,1,4.915708010858787
198,1,0.9985864208337546
199,1,4.434072039117571
200,1,4.956808354770775
201,1,4.997690417212474
202,1,4.94025841282639
203,1,4.985680406524944
204,1,4.967352853845108
205,1,1.0291534574998262
206,1,2.4766909789745752
207,1,4.508361201791684
208,1,4.806288787055682
209,1,4.97609815226418
210,1,4.919287970391094
211,1,0.9917882075086994
212,1,4.947899113036001
213,1,4.995179891300204
