,yn,score
0,1,1.1441535408625556
1,1,2.66016134902469
2,1,4.998054646189408
3,1,4.99601466298204
4,1,4.979077229901639
5,1,4.797079002542345
6,1,1.1022990987033316
7,1,1.3099187251884674
8,1,4.897875118178296
9,1,4.994630824114157
10,1,4.961877414734097
11,1,1.0023736563395982
12,1,4.99657071260225
13,1,1.1677658321589146
14,1,4.9809834629442395
15,1,4.995752739621485
16,1,4.829636518056631
17,1,0.9999878890006533
18,1,0.9999291297112941
19,1,1.0019157260233833
20,1,1.023929362810178
21,1,1.0048065260692383
22,1,4.999062848694475
23,1,4.96832645123211
24,1,4.973154049121142
25,1,0.9999862477961222
26,1,1.0441413534194948
27,1,3.344977350297628
28,1,4.99526188176888
29,1,4.999320290059089
30,1,4.994578262006393
31,1,1.0011504901046997
32,1,4.996921377379938
33,1,0.9995850105190502
34,1,4.847450922592356
35,1,4.964657757839645
36,1,1.0005991289344696
37,1,4.79061822998048
38,1,2.0150087933442853
39,1,4.974730633707166
40,1,4.996724811265709
41,1,4.362070217515554
42,1,4.989691041117421
43,1,4.934838902778022
44,1,4.496163314439434
45,1,1.0000505620050912
46,1,4.995389879441479
47,1,4.988223030829625
48,1,1.000540387396098
49,1,1.1065475746831406
50,1,4.937277103408936
51,1,1.0381443913793957
52,1,4.781239733710755
53,1,4.982706216615765
54,1,4.971152037898468
55,1,1.000693030066467
56,1,4.993604955460324
57,1,1.0000007404317852
58,1,4.9937186602100905
59,1,4.5644466643130155
60,1,4.998626191980495
61,1,1.0454728827973268
62,1,4.941989225088281
63,1,4.979938196858499
64,1,0.9999639946970473
65,1,1.000234037096555
66,1,4.796620627157354
67,1,0.9999896256664508
68,1,4.997434067795216
69,1,4.99938043748114
70,1,1.119162280815561
71,1,4.982745072312223
72,1,0.9999590079489509
73,1,4.997984279133492
74,1,4.861584863764538
75,1,4.996996524537007
76,1,4.996617593911062
77,1,4.9970145785597015
78,1,4.932994521058712
79,1,4.925220593376982
80,1,4.991487942300806
81,1,4.922107279991313
82,1,4.990334296238656
83,1,4.970271267913519
84,1,4.643836423409374
85,1,4.909797549934079
86,1,4.907044978828502
87,1,4.821803394600802
88,1,4.447340687720752
89,1,3.0035739310517724
90,1,4.496023955128802
91,0,0.8546953474108936
92,1,4.961097666385692
93,1,0.9999926091576213
94,1,4.8814522922109855
95,1,4.977195818526512
96,1,1.0002105288762901
97,1,4.912527976118376
98,1,0.9998327670107403
99,1,4.988859051057658
100,1,4.9976624835083
101,1,1.0508204273506985
102,1,4.987436873643144
103,1,4.98385600970346
104,1,4.998204241719183
105,1,1.3217831241552183
106,1,1.0019681517967165
107,0,2.119984464720828
108,1,4.970675181682911
109,1,4.992829590059598
110,0,2.234630032979073
111,1,4.959820055254052
112,1,1.0169629297361047
113,1,4.993190810933713
114,1,4.9732514627810565
115,1,4.5978598841876135
116,1,4.996114416643264
117,1,0.9990817605595773
118,1,0.9993410811206404
119,1,1.0188376912345956
120,1,1.000006709590135
121,1,0.9983052806764461
122,1,0.9999235805138499
123,1,4.989917533496293
124,1,0.9738484366653333
125,1,0.9999860019033375
126,1,4.9844847282747695
127,1,1.015568477405455
128,1,4.98400001752234
129,1,3.686268174113802
130,1,4.91866662203826
131,1,1.0001106804293083
132,1,4.8328582626144785
133,1,1.0090550014200352
134,1,1.0000662665130622
135,1,4.99867679578186
136,1,4.9559777380049885
137,1,4.9996671008250395
138,1,4.9922300300977485
139,1,4.993288312176993
140,1,4.967612012286349
141,0,1.2792229969970907
142,1,2.4064407617008596
143,1,0.9999201604251803
144,1,4.991347914024793
145,1,1.0023651320633291
146,1,4.995241138748018
147,1,4.974241187067658
148,1,4.866546162508515
149,1,0.9981408777946441
150,1,4.994217189085704
151,1,4.960817675776017
152,1,2.1055692384453084
153,1,4.983264329862947
154,1,4.701659098662454
155,1,4.99154495592366
156,1,4.756716219912778
157,1,2.408043905622107
158,1,1.002494406846077
159,1,2.3751317237148837
160,1,4.960431645285889
161,1,4.971056691495299
162,1,4.886104865558711
163,1,1.01660034097855
164,1,4.93027727971279
165,1,4.967321598207948
166,1,0.9999976181612755
167,1,4.9236185120378675
168,1,0.9866581454157379
169,1,1.0091344959858515
170,1,3.7561512653129205
171,1,4.899158352925008
172,1,3.1789908613531033
173,1,0.9999916384143602
174,1,1.951607708487915
175,1,0.9999599488367231
176,1,0.999991393059263
177,1,1.0316378161920992
178,1,4.940550042529494
179,1,2.619698893016522
180,1,0.9968662532492629
181,1,1.0054636923698823
182,1,1.005328388462684
183,1,1.555220754448941
184,1,0.9999882592502748
185,1,4.954580451708974
186,1,4.998269498489844
187,1,0.9981517736240934
188,1,4.913559374062062
189,1,4.988911329239082
190,1,1.010227654317696
191,1,1.000251636535643
192,1,1.0055370250445368
193,1,1.0001594184032494
194,1,2.639797997781134
195,1,4.9970959685761835
196,1,4.716957978874029
197,1,4.442329083634535
198,1,2.358065762003324
199,1,4.97666741872495
200,1,4.995642501159158
201,1,1.0675373667452315
202,1,3.444850817398855
203,1,4.720923248354641
204,1,1.9667059925597496
205,1,0.9999803242869125
206,1,4.103499186469565
207,1,4.93564121377484
208,1,4.898909305784166
209,1,4.991574221523003
210,1,0.9999966451405697
211,1,4.977629261727108
212,1,3.7555874866627237
213,1,4.996596068417459
214,1,1.019429085422045
215,1,4.8141322916039675
216,1,4.9890321225575835
217,1,4.790327427864201
218,1,4.99549673900346
219,1,4.99467761578976
220,1,0.9999993524826797
221,1,1.0007409486470074
222,1,0.9999632415096681
223,1,1.0084744491989286
224,1,3.016763770141797
225,1,1.3856033714824074
226,1,0.9995084724490484
227,1,4.991888530132915
228,1,1.0006464282412384
229,1,4.949301001467236
230,1,4.943076822641801
231,1,4.970964982915398
232,1,4.91323466308109
233,1,4.990268082836093
234,1,1.0000173933092849
235,1,4.95630441928827
236,1,4.996938900285963
237,1,4.9915447241054505
238,1,4.716465298184545
239,1,4.960182792793547
240,1,1.0001196362375753
241,1,1.0003520185329076
242,1,2.37349461395513
243,1,0.9999076746773919
244,1,4.997005500388051
245,1,3.9205880897028202
246,1,1.0313530116139291
247,1,4.960812028205182
248,1,4.9452878898299115
249,1,1.000005132184216
250,1,1.0001175817222154
251,1,4.963532096098346
252,1,4.99939099786956
253,1,1.0293066826880843
254,1,4.649957062018562
255,1,4.862469042479876
256,1,4.938166467166407
257,0,1.6537189841137558
258,1,1.0005279380253267
259,1,4.973382798109742
260,1,4.988523556213479
261,1,1.0444897927159875
262,1,4.9228869486619695
263,1,4.991463360046776
264,1,4.890822385625382
265,1,0.9998825114375008
266,1,4.998960970798696
267,1,4.936559494157631
268,1,1.008610386926132
269,1,4.996351380610467
270,1,4.3609057414054275
271,1,4.990102274416576
272,1,4.97908089887455
273,1,4.994572306912436
274,1,1.0020421009176745
275,1,4.999410881326762
276,1,4.973763827539078
277,1,1.0120496971539459
278,1,4.9945139007730734
279,1,0.9978734261863507
280,1,0.9997019973118543
281,1,1.003118196659661
282,1,1.153675936617024
283,1,4.8746951126075295
284,1,4.936369511412889
285,1,0.9999793407426889
286,1,1.000000088759131
287,1,1.0560037958027282
288,1,2.8588464027703324
289,1,4.972233516890027
290,1,4.999364620686344
291,1,0.9999464548144754
292,1,4.887567024759561
293,1,1.000119620674894
294,1,0.9999062247103697
295,1,1.006311267875856
296,1,1.3151751231947457
297,1,0.9999568957720909
298,1,1.0000116112462414
299,1,4.994039456782095
300,1,4.98661553460647
301,1,4.314045938834548
302,1,4.935072622616403
303,1,2.0739831747240998
304,1,4.994524475346267
305,1,0.9999929041061748
306,1,4.996910499986852
307,1,1.1848854581533304
308,1,2.6199349110310384
309,1,4.985164011613091
310,1,4.996260722670396
311,1,4.951844333781044
312,1,4.783238840012355
313,1,2.863033919385688
314,1,2.6249654969031875
315,1,4.998915150478287
316,1,1.0007399719609964
317,1,4.985836641943985
318,1,1.0136112592596564
319,1,4.393796380528412
320,1,4.962205857478587
321,1,1.0041588208081325
322,1,4.988866023677035
323,1,4.9988184144600805
324,1,3.6048016684398667
325,1,1.1915648950384545
326,1,0.9997427599707471
327,1,0.9998711136398382
328,1,3.6500797744673275
329,1,3.8814714654012117
330,1,1.344388926794355
331,1,4.9634926421068775
332,1,4.118044479891064
333,1,1.0000269567213298
334,1,4.990476742974656
335,1,4.981212916513444
336,1,1.0004211941985444
337,1,4.55326455315714
338,1,4.98587273743376
339,1,3.349281015416444
340,1,4.8823502259476
341,1,3.9603271733914647
342,1,0.9976138680567443
343,1,1.0005593947226168
344,1,1.0002082818399833
345,1,1.000954854835429
346,1,1.0010256539280498
347,1,4.985061044101687
348,1,1.0003937712602775
349,1,4.832488611654573
350,1,1.0000075368355505
351,1,0.9994121510203162
352,1,1.128087479568786
353,1,4.958714569391644
354,1,4.992330029711443
355,1,4.967176705703646
356,1,0.9998024713637486
357,1,2.563456993491885
358,1,0.9911987479172721
359,1,1.0003763811273243
360,1,4.2597358173149535
361,1,1.000058746817099
362,1,0.9999575672326855
363,1,1.0000248501183664
364,1,4.988734157238763
365,1,1.0005932928249077
366,0,2.1110449016229405
367,1,1.0913430793831116
368,1,1.0000315529287547
369,1,3.764582868187581
370,1,1.0000733615021982
371,1,1.0000036425567012
372,1,1.1009681017271846
373,1,0.9998145540832297
374,1,4.997942999587604
375,1,0.9999869944710953
376,1,1.0002596231371437
377,1,2.697255616948668
378,1,4.494764072640769
379,1,1.4357593262989032
380,1,0.9999993897760692
381,1,1.0000407334474726
382,1,0.999991576673377
383,1,4.07435407000512
384,1,0.9989050878375169
385,1,4.999158180156731
386,1,0.9997847541466193
387,1,0.9998578745261244
388,1,1.005439122826037
389,1,0.9958385450958915
390,1,1.023747588904865
391,1,0.9995885952234701
392,1,0.9983018261698746
393,1,2.1266426939147065
394,1,1.0003593884918067
395,1,1.0259727308505218
396,1,4.773203343069667
397,1,1.0001736331605497
398,1,4.729056799773545
399,1,4.9405276149290644
400,1,4.581004115849488
401,1,4.983515837540803
402,1,1.0006925058975964
403,1,4.957715085261357
404,1,1.0318763924506849
405,1,0.99991632477494
406,1,1.3070965889314679
407,1,2.0401018787681386
408,1,0.9999968588567227
409,1,1.0001789940287948
410,1,1.0000000078756062
411,1,4.924994714224108
412,1,2.76829944334411
413,1,4.998395899317802
414,1,4.826928359926821
415,1,4.916302284740632
416,1,4.895596388577014
417,1,4.813986231424035
418,1,0.9999563202720428
419,1,4.951119420741082
420,1,4.9828373561932375
421,1,1.0015256975488296
422,1,0.9996113899437549
423,1,0.9999830118752173
424,1,0.9999862192975092
425,1,1.0002380546290628
426,1,1.0001009539305332
427,1,1.0055372332553407
428,1,4.997852016428642
429,1,1.0084234062234445
430,1,1.0016020091290614
431,1,0.9998280989943967
432,1,3.6119113275672023
433,1,2.417156429849814
434,1,1.0086786485993267
435,1,4.966265976472184
436,1,4.998997700270329
437,1,1.0000884337349834
438,1,1.0001559611918238
439,1,1.0205083917478517
440,1,4.937811344584859
441,1,1.001304019668102
442,1,4.962569288289497
443,1,0.9999795675714725
444,1,0.9999904460694053
445,1,0.9999948819418931
446,1,0.9997878347554815
447,1,1.0000147116295754
448,1,1.0434626357612158
449,1,1.0005266999224847
450,1,2.564819808170158
451,1,4.8885793702902305
452,1,1.0012276235304765
453,1,4.928729278270906
454,1,4.996311685679079
455,1,1.0001684826807895
456,1,0.999729694835938
457,1,1.4575967650231867
458,1,4.999230405468606
459,1,1.0008283077701972
460,1,0.9999284046072506
461,1,4.974901400442777
462,1,0.9998356119722874
463,1,1.68881301002829
464,1,1.000023587537117
465,1,4.814093056895168
466,1,4.795726242293727
467,1,1.0307743464735748
468,1,0.999289652855533
469,1,4.989819044575244
470,1,0.999557927476459
471,1,1.000083499379968
472,1,4.960308646932974
473,1,4.865160739276557
474,1,0.9990133062064318
475,1,1.4487848589831331
476,1,4.685080278895531
477,1,0.9999884823919022
478,1,3.4941317649354398
479,1,4.753926823969548
480,1,4.735900053398101
481,1,4.998354339344651
482,1,1.000308070982027
483,1,1.0000085996260857
484,1,1.000065801563886
485,1,0.9988038109638437
486,1,4.916999373907842
487,1,1.0623301788417485
488,1,0.9999482899501997
489,1,1.0005823745871063
490,1,4.944361205004652
491,1,0.9997656952088818
492,1,1.0000493879930965
493,1,0.9999344897876151
494,1,0.9904902010944525
495,1,1.000599426193279
496,1,1.0025088890202114
497,1,1.0036860244354995
498,1,1.016195196024043
499,1,4.971035549597289
